0	0.00e+00	1.11e-03
1	0.00e+00	1.12e-03
2	0.00e+00	1.10e-03
3	0.00e+00	1.22e-03
4	0.00e+00	8.82e-04
5	0.00e+00	9.39e-04
6	0.00e+00	9.63e-04
7	0.00e+00	1.00e-03
8	0.00e+00	9.41e-04
9	0.00e+00	9.48e-04
10	0.00e+00	9.45e-04
11	0.00e+00	9.27e-04
12	0.00e+00	9.58e-04
13	0.00e+00	9.22e-04
14	0.00e+00	9.34e-04
15	0.00e+00	8.57e-04
16	0.00e+00	8.66e-04
17	0.00e+00	8.62e-04
18	0.00e+00	8.61e-04
19	0.00e+00	9.93e-04
20	0.00e+00	9.52e-04
21	0.00e+00	9.93e-04
22	0.00e+00	1.08e-03
23	0.00e+00	1.21e-03
24	0.00e+00	1.28e-03
25	0.00e+00	1.34e-03
26	0.00e+00	1.39e-03
27	0.00e+00	1.43e-03
28	0.00e+00	1.52e-03
29	0.00e+00	1.54e-03
30	0.00e+00	1.59e-03
31	0.00e+00	1.68e-03
32	0.00e+00	1.82e-03
33	0.00e+00	2.00e-03
34	0.00e+00	2.03e-03
35	0.00e+00	2.22e-03
36	0.00e+00	2.41e-03
37	0.00e+00	2.40e-03
38	0.00e+00	2.76e-03
39	0.00e+00	2.89e-03
40	0.00e+00	2.96e-03
41	0.00e+00	3.19e-03
42	0.00e+00	3.44e-03
43	0.00e+00	3.63e-03
44	0.00e+00	3.90e-03
45	0.00e+00	4.21e-03
46	0.00e+00	4.47e-03
47	0.00e+00	4.84e-03
48	0.00e+00	5.21e-03
49	0.00e+00	5.29e-03
50	0.00e+00	5.75e-03
51	0.00e+00	5.85e-03
52	0.00e+00	6.26e-03
53	0.00e+00	6.66e-03
54	0.00e+00	6.89e-03
55	0.00e+00	7.33e-03
56	0.00e+00	7.56e-03
57	0.00e+00	8.06e-03
58	0.00e+00	8.12e-03
59	0.00e+00	8.81e-03
60	0.00e+00	9.22e-03
61	0.00e+00	9.38e-03
62	0.00e+00	1.01e-02
63	0.00e+00	1.09e-02
64	0.00e+00	1.12e-02
65	0.00e+00	1.21e-02
66	0.00e+00	1.23e-02
67	0.00e+00	1.30e-02
68	0.00e+00	1.33e-02
69	0.00e+00	1.37e-02
70	0.00e+00	1.44e-02
71	0.00e+00	1.51e-02
72	0.00e+00	1.59e-02
73	0.00e+00	1.60e-02
74	0.00e+00	1.66e-02
75	0.00e+00	1.72e-02
76	0.00e+00	1.79e-02
77	0.00e+00	1.90e-02
78	0.00e+00	1.92e-02
79	0.00e+00	2.03e-02
80	0.00e+00	2.11e-02
81	0.00e+00	2.18e-02
82	0.00e+00	2.26e-02
83	0.00e+00	2.33e-02
84	0.00e+00	2.37e-02
85	0.00e+00	2.41e-02
86	0.00e+00	2.48e-02
87	0.00e+00	2.57e-02
88	0.00e+00	2.73e-02
89	0.00e+00	2.84e-02
90	0.00e+00	2.88e-02
91	0.00e+00	2.92e-02
92	0.00e+00	3.00e-02
93	0.00e+00	3.06e-02
94	0.00e+00	3.18e-02
95	0.00e+00	3.26e-02
96	0.00e+00	3.32e-02
97	0.00e+00	3.39e-02
98	0.00e+00	3.49e-02
99	0.00e+00	3.51e-02
100	0.00e+00	3.51e-02
101	0.00e+00	3.63e-02
102	0.00e+00	3.68e-02
103	0.00e+00	3.69e-02
104	0.00e+00	3.78e-02
105	0.00e+00	3.82e-02
106	0.00e+00	3.95e-02
107	0.00e+00	4.04e-02
108	0.00e+00	4.12e-02
109	0.00e+00	4.20e-02
110	0.00e+00	4.29e-02
111	0.00e+00	4.33e-02
112	0.00e+00	4.42e-02
113	0.00e+00	4.40e-02
114	0.00e+00	4.43e-02
115	0.00e+00	4.64e-02
116	0.00e+00	4.67e-02
117	0.00e+00	4.69e-02
118	0.00e+00	4.86e-02
119	0.00e+00	4.85e-02
120	0.00e+00	4.97e-02
121	0.00e+00	5.04e-02
122	0.00e+00	5.05e-02
123	0.00e+00	5.14e-02
124	0.00e+00	5.19e-02
125	0.00e+00	5.36e-02
126	0.00e+00	5.39e-02
127	0.00e+00	5.42e-02
128	0.00e+00	5.48e-02
129	0.00e+00	5.68e-02
130	0.00e+00	5.74e-02
131	0.00e+00	5.65e-02
132	0.00e+00	5.71e-02
133	0.00e+00	5.75e-02
134	0.00e+00	5.78e-02
135	0.00e+00	5.91e-02
136	0.00e+00	5.96e-02
137	0.00e+00	5.98e-02
138	0.00e+00	6.09e-02
139	0.00e+00	6.11e-02
140	0.00e+00	6.19e-02
141	0.00e+00	6.24e-02
142	0.00e+00	6.28e-02
143	0.00e+00	6.29e-02
144	0.00e+00	6.39e-02
145	0.00e+00	6.37e-02
146	0.00e+00	6.39e-02
147	0.00e+00	6.47e-02
148	0.00e+00	6.50e-02
149	0.00e+00	6.70e-02
150	0.00e+00	6.75e-02
151	0.00e+00	6.83e-02
152	0.00e+00	6.93e-02
153	0.00e+00	7.00e-02
154	0.00e+00	7.00e-02
155	0.00e+00	6.90e-02
156	0.00e+00	6.98e-02
157	0.00e+00	7.03e-02
158	0.00e+00	7.07e-02
159	0.00e+00	7.19e-02
160	0.00e+00	7.45e-02
161	0.00e+00	7.35e-02
162	0.00e+00	7.43e-02
163	0.00e+00	7.40e-02
164	0.00e+00	7.37e-02
165	0.00e+00	7.37e-02
166	0.00e+00	7.48e-02
167	0.00e+00	7.38e-02
168	0.00e+00	7.57e-02
169	0.00e+00	7.62e-02
170	0.00e+00	7.60e-02
171	0.00e+00	7.71e-02
172	0.00e+00	7.71e-02
173	0.00e+00	7.75e-02
174	0.00e+00	7.75e-02
175	0.00e+00	7.67e-02
176	0.00e+00	7.77e-02
177	0.00e+00	7.91e-02
178	0.00e+00	7.92e-02
179	0.00e+00	7.92e-02
180	0.00e+00	7.88e-02
181	0.00e+00	7.76e-02
182	0.00e+00	7.84e-02
183	0.00e+00	8.03e-02
184	0.00e+00	7.91e-02
185	0.00e+00	7.99e-02
186	0.00e+00	8.02e-02
187	0.00e+00	7.99e-02
188	0.00e+00	8.07e-02
189	0.00e+00	7.96e-02
190	0.00e+00	8.19e-02
191	0.00e+00	8.15e-02
192	0.00e+00	8.34e-02
193	0.00e+00	8.15e-02
194	0.00e+00	8.26e-02
195	0.00e+00	8.18e-02
196	0.00e+00	8.39e-02
197	0.00e+00	8.39e-02
198	0.00e+00	8.46e-02
199	0.00e+00	8.38e-02
200	0.00e+00	8.36e-02
201	0.00e+00	8.37e-02
202	0.00e+00	8.43e-02
203	0.00e+00	8.62e-02
204	0.00e+00	8.84e-02
205	0.00e+00	8.71e-02
206	0.00e+00	8.80e-02
207	0.00e+00	8.74e-02
208	0.00e+00	8.66e-02
209	0.00e+00	8.72e-02
210	0.00e+00	8.63e-02
211	0.00e+00	8.69e-02
212	0.00e+00	8.58e-02
213	0.00e+00	8.45e-02
214	0.00e+00	8.59e-02
215	0.00e+00	8.57e-02
216	0.00e+00	8.42e-02
217	0.00e+00	8.58e-02
218	0.00e+00	8.54e-02
219	0.00e+00	8.56e-02
220	0.00e+00	8.63e-02
221	0.00e+00	8.72e-02
222	0.00e+00	8.73e-02
223	0.00e+00	8.92e-02
224	0.00e+00	9.02e-02
225	0.00e+00	8.91e-02
226	0.00e+00	8.72e-02
227	0.00e+00	9.06e-02
228	0.00e+00	8.98e-02
229	0.00e+00	8.95e-02
230	0.00e+00	9.05e-02
231	0.00e+00	9.01e-02
232	0.00e+00	9.23e-02
233	0.00e+00	9.11e-02
234	0.00e+00	9.12e-02
235	0.00e+00	9.11e-02
236	0.00e+00	9.14e-02
237	0.00e+00	9.08e-02
238	0.00e+00	9.21e-02
239	0.00e+00	9.15e-02
240	0.00e+00	9.25e-02
241	0.00e+00	9.13e-02
242	0.00e+00	9.55e-02
243	0.00e+00	9.47e-02
244	0.00e+00	9.35e-02
245	0.00e+00	9.41e-02
246	0.00e+00	9.66e-02
247	0.00e+00	9.57e-02
248	0.00e+00	9.60e-02
249	0.00e+00	9.50e-02
250	0.00e+00	9.47e-02
251	0.00e+00	9.67e-02
252	0.00e+00	9.43e-02
253	0.00e+00	9.55e-02
254	0.00e+00	9.57e-02
255	0.00e+00	9.72e-02
256	0.00e+00	9.69e-02
257	0.00e+00	9.71e-02
258	0.00e+00	9.86e-02
259	0.00e+00	9.85e-02
260	0.00e+00	9.85e-02
261	0.00e+00	9.81e-02
262	0.00e+00	1.01e-01
263	0.00e+00	9.81e-02
264	0.00e+00	9.83e-02
265	0.00e+00	9.97e-02
266	0.00e+00	9.78e-02
267	0.00e+00	1.00e-01
268	0.00e+00	9.99e-02
269	0.00e+00	9.96e-02
270	0.00e+00	1.00e-01
271	0.00e+00	1.01e-01
272	0.00e+00	1.02e-01
273	0.00e+00	1.02e-01
274	0.00e+00	1.01e-01
275	0.00e+00	1.03e-01
276	0.00e+00	1.03e-01
277	0.00e+00	1.04e-01
278	0.00e+00	1.02e-01
279	0.00e+00	1.03e-01
280	0.00e+00	1.03e-01
281	0.00e+00	1.02e-01
282	0.00e+00	1.04e-01
283	0.00e+00	1.03e-01
284	0.00e+00	1.02e-01
285	0.00e+00	1.02e-01
286	0.00e+00	1.02e-01
287	0.00e+00	1.00e-01
288	0.00e+00	1.01e-01
289	0.00e+00	1.03e-01
290	0.00e+00	1.03e-01
291	0.00e+00	1.04e-01
292	0.00e+00	1.03e-01
293	0.00e+00	1.02e-01
294	0.00e+00	1.06e-01
295	0.00e+00	1.07e-01
296	0.00e+00	1.05e-01
297	0.00e+00	1.06e-01
298	0.00e+00	1.06e-01
299	0.00e+00	1.04e-01
300	0.00e+00	1.06e-01
301	0.00e+00	1.07e-01
302	0.00e+00	1.07e-01
303	0.00e+00	1.08e-01
304	0.00e+00	1.08e-01
305	0.00e+00	1.07e-01
306	0.00e+00	1.07e-01
307	0.00e+00	1.06e-01
308	0.00e+00	1.04e-01
309	0.00e+00	1.04e-01
310	0.00e+00	1.09e-01
311	0.00e+00	1.06e-01
312	0.00e+00	1.06e-01
313	0.00e+00	1.07e-01
314	0.00e+00	1.07e-01
315	0.00e+00	1.07e-01
316	0.00e+00	1.07e-01
317	0.00e+00	1.08e-01
318	0.00e+00	1.09e-01
319	0.00e+00	1.10e-01
320	0.00e+00	1.09e-01
321	0.00e+00	1.07e-01
322	0.00e+00	1.10e-01
323	0.00e+00	1.10e-01
324	0.00e+00	1.06e-01
325	0.00e+00	1.11e-01
326	0.00e+00	1.06e-01
327	0.00e+00	1.07e-01
328	0.00e+00	1.09e-01
329	0.00e+00	1.08e-01
330	0.00e+00	1.08e-01
331	0.00e+00	1.07e-01
332	0.00e+00	1.07e-01
333	0.00e+00	1.05e-01
334	0.00e+00	1.08e-01
335	0.00e+00	1.07e-01
336	0.00e+00	1.11e-01
337	0.00e+00	1.08e-01
338	0.00e+00	1.06e-01
339	0.00e+00	1.09e-01
340	0.00e+00	1.10e-01
341	0.00e+00	1.10e-01
342	0.00e+00	1.11e-01
343	0.00e+00	1.10e-01
344	0.00e+00	1.12e-01
345	0.00e+00	1.10e-01
346	0.00e+00	1.11e-01
347	0.00e+00	1.13e-01
348	0.00e+00	1.12e-01
349	0.00e+00	1.13e-01
350	0.00e+00	1.13e-01
351	0.00e+00	1.14e-01
352	0.00e+00	1.14e-01
353	0.00e+00	1.11e-01
354	0.00e+00	1.13e-01
355	0.00e+00	1.15e-01
356	0.00e+00	1.13e-01
357	0.00e+00	1.11e-01
358	0.00e+00	1.13e-01
359	0.00e+00	1.13e-01
360	0.00e+00	1.13e-01
361	0.00e+00	1.13e-01
362	0.00e+00	1.12e-01
363	0.00e+00	1.12e-01
364	0.00e+00	1.11e-01
365	0.00e+00	1.12e-01
366	0.00e+00	1.14e-01
367	0.00e+00	1.12e-01
368	0.00e+00	1.12e-01
369	0.00e+00	1.11e-01
370	0.00e+00	1.11e-01
371	0.00e+00	1.11e-01
372	0.00e+00	1.15e-01
373	0.00e+00	1.13e-01
374	0.00e+00	1.14e-01
375	0.00e+00	1.15e-01
376	0.00e+00	1.14e-01
377	0.00e+00	1.16e-01
378	0.00e+00	1.16e-01
379	0.00e+00	1.16e-01
380	0.00e+00	1.14e-01
381	0.00e+00	1.17e-01
382	0.00e+00	1.16e-01
383	0.00e+00	1.16e-01
384	0.00e+00	1.19e-01
385	0.00e+00	1.15e-01
386	0.00e+00	1.16e-01
387	0.00e+00	1.17e-01
388	0.00e+00	1.17e-01
389	0.00e+00	1.17e-01
390	0.00e+00	1.15e-01
391	0.00e+00	1.16e-01
392	0.00e+00	1.16e-01
393	0.00e+00	1.17e-01
394	0.00e+00	1.17e-01
395	0.00e+00	1.21e-01
396	0.00e+00	1.20e-01
397	0.00e+00	1.17e-01
398	0.00e+00	1.19e-01
399	0.00e+00	1.19e-01
400	0.00e+00	1.19e-01
401	0.00e+00	1.21e-01
402	0.00e+00	1.19e-01
403	0.00e+00	1.21e-01
404	0.00e+00	1.21e-01
405	0.00e+00	1.20e-01
406	0.00e+00	1.20e-01
407	0.00e+00	1.21e-01
408	0.00e+00	1.22e-01
409	0.00e+00	1.20e-01
410	0.00e+00	1.21e-01
411	0.00e+00	1.18e-01
412	0.00e+00	1.19e-01
413	0.00e+00	1.20e-01
414	0.00e+00	1.21e-01
415	0.00e+00	1.22e-01
416	0.00e+00	1.21e-01
417	0.00e+00	1.20e-01
418	0.00e+00	1.19e-01
419	0.00e+00	1.19e-01
420	0.00e+00	1.22e-01
421	0.00e+00	1.18e-01
422	0.00e+00	1.21e-01
423	0.00e+00	1.20e-01
424	0.00e+00	1.21e-01
425	0.00e+00	1.23e-01
426	0.00e+00	1.21e-01
427	0.00e+00	1.19e-01
428	0.00e+00	1.24e-01
429	0.00e+00	1.24e-01
430	0.00e+00	1.22e-01
431	0.00e+00	1.24e-01
432	0.00e+00	1.23e-01
433	0.00e+00	1.24e-01
434	0.00e+00	1.21e-01
435	0.00e+00	1.25e-01
436	0.00e+00	1.24e-01
437	0.00e+00	1.23e-01
438	0.00e+00	1.25e-01
439	0.00e+00	1.26e-01
440	0.00e+00	1.23e-01
441	0.00e+00	1.26e-01
442	0.00e+00	1.26e-01
443	0.00e+00	1.26e-01
444	0.00e+00	1.22e-01
445	0.00e+00	1.25e-01
446	0.00e+00	1.24e-01
447	0.00e+00	1.24e-01
448	0.00e+00	1.27e-01
449	0.00e+00	1.28e-01
450	0.00e+00	1.28e-01
451	0.00e+00	1.27e-01
452	0.00e+00	1.30e-01
453	0.00e+00	1.29e-01
454	0.00e+00	1.29e-01
455	0.00e+00	1.31e-01
456	0.00e+00	1.30e-01
457	0.00e+00	1.31e-01
458	0.00e+00	1.28e-01
459	0.00e+00	1.32e-01
460	0.00e+00	1.29e-01
461	0.00e+00	1.31e-01
462	0.00e+00	1.29e-01
463	0.00e+00	1.29e-01
464	0.00e+00	1.29e-01
465	0.00e+00	1.29e-01
466	0.00e+00	1.29e-01
467	0.00e+00	1.28e-01
468	0.00e+00	1.30e-01
469	0.00e+00	1.30e-01
470	0.00e+00	1.28e-01
471	0.00e+00	1.29e-01
472	0.00e+00	1.27e-01
473	0.00e+00	1.29e-01
474	0.00e+00	1.27e-01
475	0.00e+00	1.29e-01
476	0.00e+00	1.32e-01
477	0.00e+00	1.29e-01
478	0.00e+00	1.29e-01
479	0.00e+00	1.28e-01
480	0.00e+00	1.28e-01
481	0.00e+00	1.28e-01
482	0.00e+00	1.26e-01
483	0.00e+00	1.25e-01
484	0.00e+00	1.27e-01
485	0.00e+00	1.25e-01
486	0.00e+00	1.28e-01
487	0.00e+00	1.27e-01
488	0.00e+00	1.26e-01
489	0.00e+00	1.27e-01
490	0.00e+00	1.27e-01
491	0.00e+00	1.28e-01
492	0.00e+00	1.27e-01
493	0.00e+00	1.27e-01
494	0.00e+00	1.28e-01
495	0.00e+00	1.25e-01
496	0.00e+00	1.26e-01
497	0.00e+00	1.28e-01
498	0.00e+00	1.27e-01
499	0.00e+00	1.27e-01
500	0.00e+00	1.26e-01
501	0.00e+00	1.26e-01
502	0.00e+00	1.25e-01
503	0.00e+00	1.25e-01
504	0.00e+00	1.26e-01
505	0.00e+00	1.23e-01
506	0.00e+00	1.24e-01
